-2553.54,-5008.2,-137.918,#edefff,-5.203
516.03,2002.04,2927.71,#e9edff,-5.175
746.12,2106.63,964.22,#f9f6ff,-5.144
776.26,-377.01,-3693,#ffcc99,-5.128
-2180.23,3746.5,-349.12,#ffd1a3,-5.125
-2248.85,-3510.9,2512.69,#fff8fb,-5.122
-1961.6,-4083.1,10.3196,#dde6ff,-5.113
244.601,937.1,945.27,#fff5f5,-5.1
346.69,-363.61,2816.56,#b1caff,-5.085
-1122.54,-2919.07,-2938.72,#f0f1ff,-5.076
-581.65,-735.8,2326.97,#c2d5ff,-5.045
-2013.13,-3174.7,-501.48,#ccdbff,-5.008
-599.41,-1384.32,399.58,#ffe4ce,-4.999
-792.4,-1296.35,472.07,#c1d4ff,-4.991
61.703,-24.957,733.22,#b7cfff,-4.978
-1052.27,-1170.33,2544.92,#e6ebff,-4.953
52.652,-1364.43,-2403.21,#ffebdc,-4.951
-433.84,-3707.9,-3011.37,#d1dfff,-4.939
-1071.86,1188.59,3981.9,#ffc78f,-4.906
-2052.78,2025.1,-3178.3,#fff3ef,-4.886
-574.81,-1633.6,-2341.21,#e6ebff,-4.884
1594.02,3716,-1437.74,#cedcff,-4.876
-393.08,-2280.97,-3547.4,#cfddff,-4.868
-852.47,-1333.98,963.31,#cadaff,-4.862
5.1809,94.24,-1840.27,#cedcff,-4.83
-166.189,-340.76,-99.682,#b6ceff,-4.799
931.93,14.9403,-2350.27,#fff3ef,-4.727
225.582,-61.17,1443.78,#bad0ff,-4.664
1653.36,3039.52,-934.7,#ccdbff,-4.663
927.55,2150.72,-662.1,#edefff,-4.634
1590.4,3056.04,-1124.4,#e3e9ff,-4.609
-52.343,-344.58,-452.54,#bed2ff,-4.597
-846.18,-1242.41,1029.76,#d6e1ff,-4.596
-296.436,-658.15,255.222,#dde6ff,-4.593
1147.04,2488.99,-628.33,#d3e0ff,-4.568
1367.25,3223.2,1570.06,#ffeee3,-4.563
-1071.25,366.01,573.6,#c9d9ff,-4.54
-499.4,-504.1,966.6,#ffd5ad,-4.527
1299.01,1598.24,-1878.61,#fff0e9,-4.497
714.32,-630.07,-3455.2,#fff3ef,-4.488
1260.39,2959.15,-540.93,#e9edff,-4.485
-769.67,-2609.21,-2153.77,#d8e3ff,-4.484
935.39,2197.04,-558.42,#ffc184,-4.481
1262.05,3063.68,750.86,#edefff,-4.475
-857.46,-596.96,2863.53,#cfddff,-4.463
1222.8,2258,-2333.5,#c4d7ff,-4.454
-521.35,-1784.62,-2640.35,#cadaff,-4.448
-687.22,-902.73,1978.6,#ffc78f,-4.433
34.064,-108.696,637.03,#b9d0ff,-4.428
-934.82,-3265.3,-1015.7,#fff0e9,-4.424
-737.23,-2589.27,-2072.4,#cadaff,-4.409
-521.43,-1192.36,1009.85,#b9d0ff,-4.407
-707.94,257.107,3672.4,#c9d9ff,-4.402
-178.854,-521.43,249.558,#ffd9b6,-4.389
576.85,1138.15,-859.49,#ffcc99,-4.388
59.084,-1582.73,-3494.9,#cadaff,-4.383
205.434,571.42,1686.05,#ffb46b,-4.37
-1125.07,-1836.13,1473.42,#b7cfff,-4.365
-1348.11,-602.01,3223.1,#ffd9b6,-4.361
-355.73,483.53,1238.36,#ffebdc,-4.336
651.23,24.2559,-1218.71,#ffe8d5,-4.335
-652.13,-2034.27,-3133.62,#cedcff,-4.331
-92.716,-926.93,-609.36,#bed2ff,-4.326
174.452,-995.15,-2623.89,#cfddff,-4.308
-524.59,-1232.34,973.22,#bed2ff,-4.288
-1539.85,-3117.02,871.19,#e6ebff,-4.277
1163.62,2579.61,-884.93,#d3e0ff,-4.271
-212.674,-486.95,607.78,#ffc78f,-4.268
-640.99,-1147.33,272.488,#edefff,-4.262
398.78,1624.8,2762.09,#dae4ff,-4.258
1565.31,2778.83,-950.92,#ffeee3,-4.244
563.49,118.256,-379.42,#ffcc99,-4.236
1692.55,2061.67,-2218.98,#f5f3ff,-4.235
-961.87,-1518.56,450.51,#ffc78f,-4.229
84.37,-3.6148,687.3,#a7c4ff,-4.225
396.95,-740.49,-2761.34,#ffbb78,-4.225
-263.453,-525.06,954.52,#ffc184,-4.211
146.81,125.252,3539.9,#ffe8d5,-4.205
1101.11,1408.65,-487.27,#d3e0ff,-4.192
-913.21,-2765.9,-1817.36,#ffbb78,-4.167
205.103,387.17,254.012,#fff8fb,-4.166
-1019.25,-1266.77,1691.8,#ffbb78,-4.165
-843.25,-548.95,1944,#ffd1a3,-4.164
-201.7,-538.91,-658.39,#bcd1ff,-4.161
1023.22,1218.49,-426.29,#ffc78f,-4.147
1047.89,2470.62,-1968.33,#bad0ff,-4.147
-865.67,-2365.51,-1020.93,#c1d4ff,-4.144
-1524.23,-2654.43,313.484,#c1d4ff,-4.133
-472.35,-2456.82,-1439.38,#c4d7ff,-4.125
-612.53,-2367.6,-2207.49,#e6ebff,-4.122
2055.27,-381.34,40.378,#ffc78f,-4.11
-274.111,-526.05,1138.85,#ffc184,-4.106
1279.03,2951.02,-855.52,#edefff,-4.104
-641.12,-903.95,2870.43,#ffd1a3,-4.102
1158.56,1173.42,-477,#c0d4ff,-4.095
-395.76,-696.73,800.28,#ffc184,-4.093
-449.02,-344.68,2129.81,#ffc184,-4.087
-145.742,358.84,750.96,#ffd1a3,-4.087
-28.9336,620.39,1691.55,#e9edff,-4.082
598.2,-489.91,-1605.81,#d6e1ff,-4.078
1283.23,1575.14,-365.33,#ffc184,-4.067
1489.98,2648.44,239.029,#e6ebff,-4.061
-547.76,-1725.56,-1850.11,#e0e7ff,-4.048
549.54,1904.93,996.03,#fff8fb,-4.043
-532.25,-934.79,2143.42,#b9d0ff,-4.032
150.621,-40.843,963.96,#bad0ff,-4.031
1387.04,2107.17,-2015.96,#cfddff,-4.02
150.758,-1265.25,-650.19,#bcd1ff,-4.003
-812.66,-1362.28,958.09,#d8e3ff,-4.002
254.157,1576.17,2806.99,#d8e3ff,-3.994
-948.24,-1649.27,-1229.15,#ffc184,-3.986
-793.07,-1209.45,2619.51,#bdd2ff,-3.983
290.738,534.73,73.445,#c1d4ff,-3.98
-494.9,-770.09,1473.7,#b7cfff,-3.979
117.114,189.451,1075.34,#b9d0ff,-3.976
-89.686,-196.254,342.92,#b7ceff,-3.971
-1146.29,-1478.26,993.09,#ffc78f,-3.968
333.1,396.94,544.28,#d8e3ff,-3.963
891.6,1344.7,-612.24,#c0d4ff,-3.958
-993.45,-1547.05,1078.87,#b6ceff,-3.957
-546.03,-1139.19,402.4,#cadaff,-3.955
-662.7,-1827.84,-768.76,#c4d7ff,-3.944
-1618.35,-1961.23,752.25,#ffc78f,-3.936
-768.13,-915.13,1362.26,#dae4ff,-3.934
174.196,529.1,-784.45,#cadaff,-3.929
-46.345,-151.886,466.38,#b4ccff,-3.926
1353.09,2337.84,-301.612,#edefff,-3.925
-468.66,-1246.79,555.49,#bed2ff,-3.916
-787.63,-2442.1,-578.07,#fff8fb,-3.913
1517.33,2172.86,-1563.3,#cfddff,-3.913
-289.178,-374.34,269.672,#ffc78f,-3.903
911.76,1733.19,-467.02,#e6ebff,-3.902
466.44,-710.21,-1825.22,#d3e0ff,-3.898
1226.63,2233.39,8.6542,#f9f6ff,-3.897
912.17,-419.38,2652.49,#c4d7ff,-3.887
569.9,1912.94,708.03,#ffbb78,-3.872
309.605,102.761,1000.26,#b9d0ff,-3.863
528.74,598.71,786.25,#cfddff,-3.851
508.83,728.03,872.2,#cedcff,-3.848
1052.16,1331.44,-895.04,#cadaff,-3.848
-711.92,-1941.73,1556.71,#fff0e9,-3.84
1702.53,1755.34,-1436.59,#fff8fb,-3.815
-999.6,-1943.85,1539.26,#fff3ef,-3.808
-175.707,-549.27,1255.94,#b4ccff,-3.805
99.251,-48.67,1067.17,#b7ceff,-3.796
-1014.73,-942.03,-1153.24,#f0f1ff,-3.794
-662.78,-1285.47,924.67,#bdd2ff,-3.786
55.624,-930.15,481.21,#ffe8d5,-3.776
-262.673,-301.047,-571.01,#d8e3ff,-3.759
174.505,-168.832,1596.27,#b6ceff,-3.753
-253.285,-468.78,208.581,#bdd2ff,-3.748
-864.98,-1582.41,1136.69,#bed2ff,-3.747
340.45,876.17,-1021.1,#bcd1ff,-3.747
645.44,1800.54,-544.61,#c7d8ff,-3.746
1257.85,1087.19,-462.41,#b7ceff,-3.738
-124.922,-1089.52,812.19,#c7d8ff,-3.708
-579.37,-620.24,1136.02,#c4d7ff,-3.701
391.64,710.77,-202.022,#ffcc99,-3.695
-794,-1779.24,333.45,#ffc184,-3.643
-55.134,-532.45,-361.35,#ffcc99,-3.634
-779.59,-1393.55,288.573,#ffc78f,-3.614
684.59,-205.688,-1521.68,#c7d8ff,-3.601
-568.23,-1582.08,24.9497,#ffd1a3,-3.597
4.3806,432.53,3.4169,#fff3ef,-3.593
-226.132,-188.937,-392.99,#bfd3ff,-3.569
12.2213,679.72,1396.43,#c4d7ff,-3.569
248.388,410.35,421.06,#b9d0ff,-3.568
-300.964,-940.37,1531.39,#c2d5ff,-3.566
-1052.42,-592.68,1972.77,#f5f3ff,-3.565
1175.56,2238.32,21.6878,#e9edff,-3.563
-882.32,-919.97,1797.69,#bad0ff,-3.549
125.017,99.327,1372.76,#c0d4ff,-3.545
-58.319,-349.16,-454.69,#b5cdff,-3.536
962.53,1861.36,-1379.63,#ff6500,-3.53
-1611.21,-5.6241,-1636.94,#ffcc99,-3.529
-555.47,-1021.12,-390.12,#d8e3ff,-3.526
-1049.49,-1862.6,1238.74,#b9d0ff,-3.518
-1206.32,-1387,1377.18,#bed2ff,-3.517
939.73,1159.97,174.444,#c1d4ff,-3.508
1441.8,343.05,-660.73,#c1d4ff,-3.494
-1015.07,1323.68,-1238.22,#ffc78f,-3.489
-239.251,-341.93,-204.212,#bcd1ff,-3.482
-481.69,-481.2,556.12,#b9d0ff,-3.473
-42.815,-364.72,-133.086,#ffcc99,-3.472
602.46,838.32,-395.76,#c4d7ff,-3.471
-28.6531,-304.28,-374.25,#bad0ff,-3.467
86.033,-1313.52,-1490.77,#bbd1ff,-3.464
-180.796,162.613,1250.62,#cadaff,-3.459
-228.279,-48.342,-88.994,#b5cdff,-3.45
-132.488,429.55,1924.91,#cadaff,-3.446
-593.67,-1141.35,962.43,#ffcc99,-3.442
-367.95,-1118.22,1828.13,#bed2ff,-3.44
-477.42,-1490.45,-1637.29,#dae4ff,-3.438
-1312.3,-1982.34,-126.112,#ffcc99,-3.432
-149.599,-1130.02,1659.54,#b9d0ff,-3.431
-589.15,-926.86,1876.62,#bcd1ff,-3.43
-186.171,-415.92,1986.88,#ccdbff,-3.429
-260.818,-410.38,770.43,#b9d0ff,-3.411
-137.535,-240.452,-29.0592,#b5cdff,-3.407
-259.986,-1145.58,1812.6,#bad0ff,-3.399
631.11,-470.25,-677.84,#ffc78f,-3.395
180.101,646.14,-139.877,#b6ceff,-3.382
242.647,36.55,822.48,#b8cfff,-3.371
418,736.97,-174.915,#fff3ef,-3.368
-621.86,-1017.04,286.97,#bed2ff,-3.366
362.41,727.93,334.12,#ffc78f,-3.363
-265.169,-257.739,-454.01,#b7cfff,-3.361
-589.28,-993.69,227.421,#ffc78f,-3.358
-429.59,-668.52,1028.12,#ffe4ce,-3.352
1006.4,1301.6,875.52,#ffe4ce,-3.35
-347.09,35.19,2237.94,#c9d9ff,-3.348
-41.323,263.953,635.68,#ffc78f,-3.346
-645.5,-575.14,-270.828,#ffd9b6,-3.338
666.05,2136.13,229.986,#ffbb78,-3.333
432.4,537.68,-1664.63,#ffe8d5,-3.332
438.33,584.68,-419.86,#ffc78f,-3.331
-703.59,-1515.79,-776.4,#ffd9b6,-3.33
303.599,-543.53,-1260.47,#ffd1a3,-3.328
15.0962,-623.9,-521.6,#c3d6ff,-3.324
-800.82,-700.37,1784.33,#bad0ff,-3.322
1812.49,-686.07,-953.76,#bbd1ff,-3.312
249.079,264.617,149.512,#ffd9b6,-3.305
-678.91,-1227.58,783.27,#b7cfff,-3.303
-230.678,-343.47,-107.429,#b6ceff,-3.287
-703.87,-1947.28,994.1,#c1d4ff,-3.285
828.64,1214.52,-1722.89,#d6e1ff,-3.283
1274.62,472.42,-1536.21,#ffcc99,-3.283
706.01,1066.85,-1037.69,#ffc78f,-3.281
266.005,1261.84,1824.14,#dae4ff,-3.273
-646.33,-743.54,1620.23,#c0d4ff,-3.262
-507.71,-1254.16,-177.841,#ffcc99,-3.262
-407.34,-2102.29,-136.867,#ffddbe,-3.252
620.03,958.35,-620.97,#c7d8ff,-3.252
815.93,1751.32,-689.14,#ffd1a3,-3.243
-729.21,-932.36,1028.46,#b9d0ff,-3.234
-562.71,-55.121,895.36,#ffe1c6,-3.227
460.4,-359.54,-2035.73,#fff3ef,-3.226
-923.19,-1577.55,-128.399,#fff0e9,-3.218
-495.27,-1342.77,-481.35,#cadaff,-3.218
1404,1245.64,-539.87,#bdd2ff,-3.216
-199.816,998.98,1242.38,#ffa54f,-3.213
-728.28,-1046.33,383.42,#bed2ff,-3.209
112.127,269.938,397.53,#ffcc99,-3.209
360.93,1280.54,607.51,#ffcc99,-3.208
-270.602,1127.96,1265.39,#fff0e9,-3.206
117.573,179.242,1065.84,#bdd2ff,-3.204
-984.99,-1150.95,1307.25,#bed2ff,-3.199
426.47,-52.164,-322.66,#ffe8d5,-3.194
-33.506,-1064.01,745.14,#b5cdff,-3.192
195.582,-1336.55,-1394.42,#ffd1a3,-3.187
-440.39,-654.66,-475.76,#bbd1ff,-3.185
481.87,1406.59,1035.63,#c7d8ff,-3.179
-409.63,-1126.57,-849.4,#ffebdc,-3.178
-1498.25,-535.24,-5.5742,#b9d0ff,-3.177
-529.5,-993.21,183.518,#ffc78f,-3.173
-284.18,-576.96,136.945,#ffcc99,-3.173
-659.86,-363.49,1964.75,#ffcc99,-3.166
-121.735,983,87.566,#ffcc99,-3.166
147.142,516.39,573.89,#ffd5ad,-3.16
199.049,333.22,1833.83,#d6e1ff,-3.159
-28.1662,-179.733,1527.67,#c4d7ff,-3.158
78.284,-810.75,1279.78,#b1caff,-3.158
132.741,334.89,-504.69,#c6d8ff,-3.145
291.797,708.31,-1088.74,#ffcc99,-3.124
-638.3,-1781.57,-433.16,#c4d7ff,-3.123
-596.46,-1600.91,-946.37,#cadaff,-3.119
105.132,758.58,417.15,#ffe4ce,-3.116
1170.39,924.42,-1260.92,#ffeee3,-3.116
-177.315,-1325.43,-1505.05,#cedcff,-3.114
-436.68,-666.6,676.57,#ffc78f,-3.109
-603.61,-678.99,851.06,#ffcc99,-3.108
-926.6,-1434.24,398.98,#ffcc99,-3.106
-747.05,6.5899,1996.54,#c3d6ff,-3.106
-661.28,-972.94,1794.53,#bad0ff,-3.105
-603.52,-714.85,-354.53,#fff3ef,-3.104
42.581,693.15,1930.16,#bdd2ff,-3.099
142.576,-182.827,-453.82,#f0f1ff,-3.089
459.83,-2.92252,-250.234,#ffe1c6,-3.088
-766.04,-211.731,1948.36,#ffe4ce,-3.086
820.36,762.18,-1265.67,#ffd1a3,-3.085
-537.14,-1046.06,814.6,#bdd2ff,-3.083
224.957,238.99,135.033,#ffd9b6,-3.083
310.088,-141.76,-438.72,#ffebdc,-3.077
318.84,-376.5,-1309.98,#d8e3ff,-3.077
-332.37,-673.79,524.3,#bad0ff,-3.07
-617.36,-774.3,-457.39,#bcd1ff,-3.069
461.03,-549.72,-1501.44,#c4d7ff,-3.049
264.761,673.85,536.28,#ffe1c6,-3.046
378.04,428.07,562.15,#cadaff,-3.042
833.87,1266.81,-1211.97,#d6e1ff,-3.033
-791.97,-276.878,1518.51,#ffcc99,-3.031
-450.25,-1053.37,888.22,#bcd1ff,-3.031
-264.398,-420.71,1110.93,#b7ceff,-3.029
1186.08,987.61,-1120.6,#fff5f5,-3.015
283.56,547.3,-429.91,#ffd5ad,-3.013
-262.525,-321.21,-9.5785,#bed2ff,-3.003
-149.901,-224.136,-389.9,#b3ccff,-3.002
807.87,-351.74,-581.15,#b7cfff,-3
-890.02,-1732.01,261.554,#ffc184,-2.999
503.59,949.69,-655.95,#c1d4ff,-2.998
491.44,462.35,-127.275,#c2d5ff,-2.997
505.62,762.77,-477.3,#ffc78f,-2.988
195.239,382.23,286.545,#bfd3ff,-2.986
871.62,1367.8,-49.372,#ffc78f,-2.981
264.94,29.9251,964.29,#ffd1a3,-2.975
-1336.03,-1340.65,-649.23,#c3d6ff,-2.974
188.722,-7.5861,1120.62,#bcd1ff,-2.971
1288.18,1143.13,-495.31,#bdd2ff,-2.97
709.39,553.62,-1056.65,#ffe1c6,-2.969
629.93,662.21,742.33,#ffcc99,-2.968
-185.846,-410.78,64.939,#b6ceff,-2.965
-219.871,-1435.79,1083.23,#ffc78f,-2.963
-486.84,540.95,1739.16,#ffc78f,-2.962
-21.7026,-204.814,-218.578,#f9f6ff,-2.959
849.83,1500.42,367,#ffcc99,-2.955
37.327,36.661,1131.27,#ffd1a3,-2.953
-1037.97,-1511.87,637.09,#bcd1ff,-2.941
-887.14,-1612.46,91.783,#c0d4ff,-2.941
-9.8023,455.94,-599.5,#ffd1a3,-2.938
573.47,-344.09,1369.51,#b9d0ff,-2.938
-308.95,-726.66,544.73,#bad0ff,-2.933
734.32,276.313,-492.92,#ffd9b6,-2.917
750.36,1099.21,-742.66,#b7ceff,-2.916
-571.28,-855.58,624.57,#cfddff,-2.9
32.718,325.55,-855.74,#bad0ff,-2.896
988.06,1272.69,104.986,#bfd3ff,-2.893
537.55,811.9,-931.81,#bad0ff,-2.891
205.095,-620.68,-1376.78,#ffc184,-2.887
-1804.3,547.98,199.929,#bcd1ff,-2.882
-1161.61,-1018.81,-45.182,#c1d4ff,-2.881
-325.96,-1159.65,566.72,#ffc184,-2.874
-97.185,462.53,-116.572,#d1dfff,-2.868
481.14,-188.873,-702.38,#ffddbe,-2.866
-328.99,-89.961,1168.22,#b7cfff,-2.859
558.64,971.6,-132.537,#c4d7ff,-2.856
402.63,388.89,-527.6,#f9f6ff,-2.853
-386.75,-691.29,1416.18,#bbd1ff,-2.849
1497.52,781.73,-761.91,#ffcc99,-2.849
-182.26,-136.94,-333.72,#c4d7ff,-2.846
-84.223,-82.853,666.27,#bdd2ff,-2.845
852.98,886.42,38.438,#f9f6ff,-2.844
286.792,255.65,1701.3,#bed2ff,-2.841
-603.59,-1682.01,-565.76,#ffeee3,-2.837
1133.09,1046.18,-322.8,#bcd1ff,-2.833
-534.7,-1469.05,-618.42,#c3d6ff,-2.831
193.236,74.131,1181.1,#bed2ff,-2.827
-691.16,-491.46,1113.64,#d3e0ff,-2.825
1039.43,527.68,-687.51,#ffd1a3,-2.824
-411.65,-610.74,1148.84,#ffe1c6,-2.82
-40.816,-1332.8,-981.33,#c0d4ff,-2.818
479.96,-742.18,-1450.68,#ffd1a3,-2.818
123.914,1392.82,709.57,#ffc184,-2.812
548.99,1664.28,-60.163,#ffc184,-2.812
-34.26,114.817,1578.74,#ffddbe,-2.81
-610.08,-1221.67,-115.38,#e9edff,-2.807
38.025,27.9192,247.995,#b6ceff,-2.804
-69.056,676.83,1657.89,#ffc78f,-2.796
-242.92,-949.13,231.249,#bcd1ff,-2.795
145.494,-194.123,816.29,#b3ccff,-2.794
-226.827,-280.622,-125.137,#b6ceff,-2.793
-71.947,-402.92,-262.186,#ffc78f,-2.79
-445.74,-693.62,163.766,#ffe1c6,-2.789
-187.176,-277.023,-255.606,#bad0ff,-2.788
-45.62,-443.93,-839.66,#ffe8d5,-2.784
-91.11,-683.97,261.52,#ffebdc,-2.783
-262.419,1803.06,-12.6045,#ffc78f,-2.781
205.397,705.68,-1581.73,#c1d4ff,-2.778
-684.71,-1426.68,358.85,#ffbb78,-2.774
7.6304,-502.38,709.94,#b9d0ff,-2.77
-123.334,61.324,-838.12,#ffcc99,-2.768
1093.94,146.153,-1051.09,#ffc78f,-2.763
-522.81,-990.44,43.685,#ffddbe,-2.761
467.18,1433.36,684.3,#ffc184,-2.748
-626.92,-398.16,1407.02,#bfd3ff,-2.741
-110.155,-176.165,1277.48,#b9d0ff,-2.741
821.26,790.42,-645.36,#bcd1ff,-2.726
571.03,1059.45,-667.35,#c0d4ff,-2.725
221.194,-521.49,-231.446,#ffd5ad,-2.716
-865.59,376.29,171.377,#ffc78f,-2.713
176.473,-123.479,782.22,#b7cfff,-2.709
-4.8603,432.74,-743.83,#f5f3ff,-2.697
-409.27,-138.187,1425.27,#ffd5ad,-2.696
68.706,-117.259,31.2078,#bcd1ff,-2.695
173.565,72.725,-347.13,#ffcc99,-2.695
-127.257,-67.129,-336.59,#cedcff,-2.691
213.124,525.94,560.24,#ffd5ad,-2.681
872.31,1031.13,150.537,#ffc78f,-2.68
696.76,1229.73,-114.903,#ffc78f,-2.678
-731.45,-983.86,-599.41,#ffddbe,-2.677
-464.12,-901.65,829.06,#bbd1ff,-2.673
-403.18,-712.33,1056.78,#b9d0ff,-2.673
19.2011,-735.26,1205.22,#f5f3ff,-2.672
-198.798,-261.731,-196.268,#b6ceff,-2.668
990.97,-70.918,476.52,#ffd1a3,-2.662
497.59,428.22,-742.83,#bbd1ff,-2.661
-212.331,-419.42,22.5217,#c7d8ff,-2.656
409.36,555.84,198.911,#c7d8ff,-2.655
214.062,513.77,-618.45,#ffd5ad,-2.654
-107.684,-1343.77,-680.23,#bcd1ff,-2.652
240.705,-39.488,629.67,#b8cfff,-2.652
1181.34,1282.95,-22.8998,#ffd9b6,-2.652
-735.21,-1324.29,375.52,#c2d5ff,-2.649
155.964,-162.543,1521.89,#b6ceff,-2.648
-583.98,-1063.68,1252.83,#c6d8ff,-2.645
40.417,160.492,413.03,#b8cfff,-2.644
406.7,667.68,-734.75,#c1d4ff,-2.64
344.88,479.12,56.124,#b8cfff,-2.638
-119.89,-354.1,542.57,#b7ceff,-2.637
0.153237,558.01,540.06,#ffc184,-2.634
-671.89,-1230.94,98.646,#c1d4ff,-2.633
-37.424,-94.651,1290.26,#bed2ff,-2.631
-147.165,-1422.15,-818.08,#ffd1a3,-2.623
199.655,-850.11,-1004.82,#ffe8d5,-2.615
654.82,-380.71,171.197,#b9d0ff,-2.614
-230.701,-360.08,-281.564,#bad0ff,-2.613
-279.317,-1000.86,114.223,#ffc78f,-2.609
-160.966,157.892,890.65,#b4ccff,-2.609
-511.66,-661.72,1308.62,#c0d4ff,-2.607
-153.276,539.74,-813.64,#bad0ff,-2.607
201.122,164.655,308.181,#c2d5ff,-2.59
1149.86,128.518,-533.38,#c7d8ff,-2.589
-353.41,-1161.08,685.36,#ffddbe,-2.584
-336.94,-359.94,-727.85,#ffe8d5,-2.583
-212.506,-425.38,85.831,#c2d5ff,-2.583
494.65,589.7,722.27,#c4d7ff,-2.578
94.408,-74.551,875.66,#b8cfff,-2.575
